90333,32.7155,-117.16382,a553cafe,03/08/2018 04 AM,03/08/2018 04 AM,49,
90333,32.7155,-117.16382,a553cafe,03/08/2018 04 PM,03/08/2018 04 PM,178,
90333,32.7155,-117.16382,a553cafe,03/08/2018 05 AM,03/08/2018 05 AM,15,
90333,32.7155,-117.16382,a553cafe,03/08/2018 05 PM,03/08/2018 05 PM,153,
90333,32.7155,-117.16382,a553cafe,03/08/2018 06 AM,03/08/2018 06 AM,44,
90333,32.7155,-117.16382,a553cafe,03/08/2018 06 PM,03/08/2018 06 PM,99,
90333,32.7155,-117.16382,a553cafe,03/08/2018 07 AM,03/08/2018 07 AM,111,
90333,32.7155,-117.16382,a553cafe,03/08/2018 07 PM,03/08/2018 07 PM,87,
90333,32.7155,-117.16382,a553cafe,03/08/2018 08 AM,03/08/2018 08 AM,85,
90333,32.7155,-117.16382,a553cafe,03/08/2018 08 PM,03/08/2018 08 PM,41,
90333,32.7155,-117.16382,a553cafe,03/08/2018 09 AM,03/08/2018 09 AM,117,
90333,32.7155,-117.16382,a553cafe,03/08/2018 09 PM,03/08/2018 09 PM,51,
90333,32.7155,-117.16382,a553cafe,03/08/2018 10 AM,03/08/2018 10 AM,124,
90333,32.7155,-117.16382,a553cafe,03/08/2018 10 PM,03/08/2018 10 PM,77,
90333,32.7155,-117.16382,a553cafe,03/08/2018 11 AM,03/08/2018 11 AM,62,
90333,32.7155,-117.16382,a553cafe,03/08/2018 11 PM,03/08/2018 11 PM,14,
90333,32.7155,-117.16382,a553cafe,03/08/2018 12 AM,03/08/2018 12 AM,14,
90333,32.7155,-117.16382,a553cafe,03/08/2018 12 PM,03/08/2018 12 PM,127,
90333,32.7155,-117.16382,a553cafe,03/09/2018 01 AM,03/09/2018 01 AM,9,
90333,32.7155,-117.16382,a553cafe,03/09/2018 01 PM,03/09/2018 01 PM,175,
90333,32.7155,-117.16382,a553cafe,03/09/2018 02 AM,03/09/2018 02 AM,4,
90333,32.7155,-117.16382,a553cafe,03/09/2018 02 PM,03/09/2018 02 PM,117,
90333,32.7155,-117.16382,a553cafe,03/09/2018 03 AM,03/09/2018 03 AM,23,
90333,32.7155,-117.16382,a553cafe,03/09/2018 03 PM,03/09/2018 03 PM,142,
90333,32.7155,-117.16382,a553cafe,03/09/2018 04 AM,03/09/2018 04 AM,6,
90333,32.7155,-117.16382,a553cafe,03/09/2018 04 PM,03/09/2018 04 PM,145,
90333,32.7155,-117.16382,a553cafe,03/09/2018 05 AM,03/09/2018 05 AM,25,
90333,32.7155,-117.16382,a553cafe,03/09/2018 05 PM,03/09/2018 05 PM,132,
90333,32.7155,-117.16382,a553cafe,03/09/2018 06 AM,03/09/2018 06 AM,28,
90333,32.7155,-117.16382,a553cafe,03/09/2018 06 PM,03/09/2018 06 PM,94,
90333,32.7155,-117.16382,a553cafe,03/09/2018 07 AM,03/09/2018 07 AM,100,
90333,32.7155,-117.16382,a553cafe,03/09/2018 07 PM,03/09/2018 07 PM,57,
90333,32.7155,-117.16382,a553cafe,03/09/2018 08 AM,03/09/2018 08 AM,105,
90333,32.7155,-117.16382,a553cafe,03/09/2018 08 PM,03/09/2018 08 PM,49,
90333,32.7155,-117.16382,a553cafe,03/09/2018 09 AM,03/09/2018 09 AM,99,
90333,32.7155,-117.16382,a553cafe,03/09/2018 09 PM,03/09/2018 09 PM,37,
90333,32.7155,-117.16382,a553cafe,03/09/2018 10 AM,03/09/2018 10 AM,82,
90333,32.7155,-117.16382,a553cafe,03/09/2018 10 PM,03/09/2018 10 PM,88,
90333,32.7155,-117.16382,a553cafe,03/09/2018 11 AM,03/09/2018 11 AM,129,
90333,32.7155,-117.16382,a553cafe,03/09/2018 11 PM,03/09/2018 11 PM,43,
90333,32.7155,-117.16382,a553cafe,03/09/2018 12 AM,03/09/2018 12 AM,7,
90333,32.7155,-117.16382,a553cafe,03/09/2018 12 PM,03/09/2018 12 PM,166,
90333,32.7155,-117.16382,a553cafe,03/10/2018 01 AM,03/10/2018 01 AM,25,
90333,32.7155,-117.16382,a553cafe,03/10/2018 01 PM,03/10/2018 01 PM,133,
90333,32.7155,-117.16382,a553cafe,03/10/2018 02 AM,03/10/2018 02 AM,7,
90333,32.7155,-117.16382,a553cafe,03/10/2018 02 PM,03/10/2018 02 PM,111,
90333,32.7155,-117.16382,a553cafe,03/10/2018 03 AM,03/10/2018 03 AM,0,
90333,32.7155,-117.16382,a553cafe,03/10/2018 03 PM,03/10/2018 03 PM,90,
90333,32.7155,-117.16382,a553cafe,03/10/2018 04 AM,03/10/2018 04 AM,11,
90333,32.7155,-117.16382,a553cafe,03/10/2018 04 PM,03/10/2018 04 PM,109,
90333,32.7155,-117.16382,a553cafe,03/10/2018 05 AM,03/10/2018 05 AM,1,
90333,32.7155,-117.16382,a553cafe,03/10/2018 05 PM,03/10/2018 05 PM,48,
90333,32.7155,-117.16382,a553cafe,03/10/2018 06 AM,03/10/2018 06 AM,9,
90333,32.7155,-117.16382,a553cafe,03/10/2018 06 PM,03/10/2018 06 PM,62,
90333,32.7155,-117.16382,a553cafe,03/10/2018 07 AM,03/10/2018 07 AM,12,
90333,32.7155,-117.16382,a553cafe,03/10/2018 07 PM,03/10/2018 07 PM,46,
90333,32.7155,-117.16382,a553cafe,03/10/2018 08 AM,03/10/2018 08 AM,49,
90333,32.7155,-117.16382,a553cafe,03/10/2018 08 PM,03/10/2018 08 PM,47,
90333,32.7155,-117.16382,a553cafe,03/10/2018 09 AM,03/10/2018 09 AM,47,
90333,32.7155,-117.16382,a553cafe,03/10/2018 09 PM,03/10/2018 09 PM,44,
90333,32.7155,-117.16382,a553cafe,03/10/2018 10 AM,03/10/2018 10 AM,55,
90333,32.7155,-117.16382,a553cafe,03/10/2018 10 PM,03/10/2018 10 PM,51,
90333,32.7155,-117.16382,a553cafe,03/10/2018 11 AM,03/10/2018 11 AM,30,
90333,32.7155,-117.16382,a553cafe,03/10/2018 11 PM,03/10/2018 11 PM,31,
90333,32.7155,-117.16382,a553cafe,03/10/2018 12 AM,03/10/2018 12 AM,27,
90333,32.7155,-117.16382,a553cafe,03/10/2018 12 PM,03/10/2018 12 PM,157,
90333,32.7155,-117.16382,a553cafe,03/11/2018 01 AM,03/11/2018 01 AM,30,
90333,32.7155,-117.16382,a553cafe,03/11/2018 01 PM,03/11/2018 01 PM,71,
90333,32.7155,-117.16382,a553cafe,03/11/2018 02 PM,03/11/2018 02 PM,85,
90333,32.7155,-117.16382,a553cafe,03/11/2018 03 AM,03/11/2018 03 AM,38,
90333,32.7155,-117.16382,a553cafe,03/11/2018 03 PM,03/11/2018 03 PM,127,
90333,32.7155,-117.16382,a553cafe,03/11/2018 04 AM,03/11/2018 04 AM,4,
90333,32.7155,-117.16382,a553cafe,03/11/2018 04 PM,03/11/2018 04 PM,37,
90333,32.7155,-117.16382,a553cafe,03/11/2018 05 AM,03/11/2018 05 AM,5,
90333,32.7155,-117.16382,a553cafe,03/11/2018 05 PM,03/11/2018 05 PM,97,
90333,32.7155,-117.16382,a553cafe,03/11/2018 06 AM,03/11/2018 06 AM,22,
90333,32.7155,-117.16382,a553cafe,03/11/2018 06 PM,03/11/2018 06 PM,50,
90333,32.7155,-117.16382,a553cafe,03/11/2018 07 AM,03/11/2018 07 AM,3,
90333,32.7155,-117.16382,a553cafe,03/11/2018 07 PM,03/11/2018 07 PM,34,
90333,32.7155,-117.16382,a553cafe,03/11/2018 08 AM,03/11/2018 08 AM,32,
90333,32.7155,-117.16382,a553cafe,03/11/2018 08 PM,03/11/2018 08 PM,34,
90333,32.7155,-117.16382,a553cafe,03/11/2018 09 AM,03/11/2018 09 AM,46,
90333,32.7155,-117.16382,a553cafe,03/11/2018 09 PM,03/11/2018 09 PM,24,
90333,32.7155,-117.16382,a553cafe,03/11/2018 10 AM,03/11/2018 10 AM,72,
90333,32.7155,-117.16382,a553cafe,03/11/2018 10 PM,03/11/2018 10 PM,21,
90333,32.7155,-117.16382,a553cafe,03/11/2018 11 AM,03/11/2018 11 AM,135,
90333,32.7155,-117.16382,a553cafe,03/11/2018 11 PM,03/11/2018 11 PM,11,
90333,32.7155,-117.16382,a553cafe,03/11/2018 12 AM,03/11/2018 12 AM,50,
90333,32.7155,-117.16382,a553cafe,03/11/2018 12 PM,03/11/2018 12 PM,82,
90333,32.7155,-117.16382,a553cafe,03/12/2018 01 AM,03/12/2018 01 AM,1,
90333,32.7155,-117.16382,a553cafe,03/12/2018 01 PM,03/12/2018 01 PM,127,
90333,32.7155,-117.16382,a553cafe,03/12/2018 02 AM,03/12/2018 02 AM,26,
90333,32.7155,-117.16382,a553cafe,03/12/2018 02 PM,03/12/2018 02 PM,160,
90333,32.7155,-117.16382,a553cafe,03/12/2018 03 AM,03/12/2018 03 AM,5,
90333,32.7155,-117.16382,a553cafe,03/12/2018 03 PM,03/12/2018 03 PM,126,
90333,32.7155,-117.16382,a553cafe,03/12/2018 04 AM,03/12/2018 04 AM,22,
90333,32.7155,-117.16382,a553cafe,03/12/2018 04 PM,03/12/2018 04 PM,79,
90333,32.7155,-117.16382,a553cafe,03/12/2018 05 AM,03/12/2018 05 AM,24,
90333,32.7155,-117.16382,a553cafe,03/12/2018 05 PM,03/12/2018 05 PM,222,
90333,32.7155,-117.16382,a553cafe,03/12/2018 06 AM,03/12/2018 06 AM,40,
90333,32.7155,-117.16382,a553cafe,03/12/2018 06 PM,03/12/2018 06 PM,97,
90333,32.7155,-117.16382,a553cafe,03/12/2018 07 AM,03/12/2018 07 AM,102,
90333,32.7155,-117.16382,a553cafe,03/12/2018 07 PM,03/12/2018 07 PM,75,
90333,32.7155,-117.16382,a553cafe,03/12/2018 08 AM,03/12/2018 08 AM,106,
90333,32.7155,-117.16382,a553cafe,03/12/2018 08 PM,03/12/2018 08 PM,11,
90333,32.7155,-117.16382,a553cafe,03/12/2018 09 AM,03/12/2018 09 AM,82,
90333,32.7155,-117.16382,a553cafe,03/12/2018 10 AM,03/12/2018 10 AM,80,
90333,32.7155,-117.16382,a553cafe,03/12/2018 11 AM,03/12/2018 11 AM,132,
90333,32.7155,-117.16382,a553cafe,03/12/2018 12 AM,03/12/2018 12 AM,4,
90333,32.7155,-117.16382,a553cafe,03/12/2018 12 PM,03/12/2018 12 PM,101,
90333,32.7155,-117.16382,a553cafe,03/16/2018 01 PM,03/16/2018 01 PM,161,
90333,32.7155,-117.16382,a553cafe,03/16/2018 02 PM,03/16/2018 02 PM,199,
90333,32.7155,-117.16382,a553cafe,03/16/2018 03 PM,03/16/2018 03 PM,196,
90333,32.7155,-117.16382,a553cafe,03/16/2018 04 PM,03/16/2018 04 PM,156,
90333,32.7155,-117.16382,a553cafe,03/16/2018 05 PM,03/16/2018 05 PM,174,
90333,32.7155,-117.16382,a553cafe,03/16/2018 06 PM,03/16/2018 06 PM,72,
90333,32.7155,-117.16382,a553cafe,03/16/2018 07 AM,03/16/2018 07 AM,29,
90333,32.7155,-117.16382,a553cafe,03/16/2018 07 PM,03/16/2018 07 PM,108,
90333,32.7155,-117.16382,a553cafe,03/16/2018 08 AM,03/16/2018 08 AM,71,
90333,32.7155,-117.16382,a553cafe,03/16/2018 08 PM,03/16/2018 08 PM,42,
90333,32.7155,-117.16382,a553cafe,03/16/2018 09 AM,03/16/2018 09 AM,131,
90333,32.7155,-117.16382,a553cafe,03/16/2018 09 PM,03/16/2018 09 PM,125,
90333,32.7155,-117.16382,a553cafe,03/16/2018 10 AM,03/16/2018 10 AM,118,
